2023-11-18 00:49:55,491 INFO    StreamThr :2482973 [internal.py:wandb_internal():89] W&B internal server running at pid: 2482973, started at: 2023-11-18 00:49:55.491139
2023-11-18 00:50:00,766 INFO    Thread-12 :2482973 [dir_watcher.py:_on_file_created():271] file/dir created: /alpha/overcooked_rl/algorithms/wandb/run-20231118_004955-vag2gy6l/files/wandb-summary.json
2023-11-18 00:50:02,014 INFO    SenderThread:2482973 [sender.py:transition_state():613] send defer: 8
2023-11-18 00:50:02,015 DEBUG   SenderThread:2482973 [sender.py:send_request():407] send_request: poll_exit
2023-11-18 00:50:02,015 DEBUG   HandlerThread:2482973 [handler.py:handle_request():146] handle_request: defer
2023-11-18 00:50:02,015 INFO    HandlerThread:2482973 [handler.py:handle_request_defer():172] handle defer: 8
2023-11-18 00:50:02,015 DEBUG   SenderThread:2482973 [sender.py:send_request():407] send_request: defer
2023-11-18 00:50:02,015 INFO    SenderThread:2482973 [sender.py:send_request_defer():609] handle sender defer: 8
2023-11-18 00:50:02,015 INFO    SenderThread:2482973 [job_builder.py:build():281] Attempting to build job artifact
2023-11-18 00:50:02,016 INFO    SenderThread:2482973 [job_builder.py:_get_source_type():393] is repo sourced job
2023-11-18 00:50:02,017 INFO    SenderThread:2482973 [job_builder.py:build():369] adding wandb-job metadata file
2023-11-18 00:50:02,041 INFO    SenderThread:2482973 [sender.py:transition_state():613] send defer: 9
2023-11-18 00:50:02,042 DEBUG   HandlerThread:2482973 [handler.py:handle_request():146] handle_request: defer
2023-11-18 00:50:02,042 DEBUG   SenderThread:2482973 [sender.py:send():380] send: artifact
2023-11-18 00:50:02,042 INFO    HandlerThread:2482973 [handler.py:handle_request_defer():172] handle defer: 9
2023-11-18 00:50:02,767 INFO    Thread-12 :2482973 [dir_watcher.py:_on_file_modified():288] file/dir modified: /alpha/overcooked_rl/algorithms/wandb/run-20231118_004955-vag2gy6l/files/output.log
2023-11-18 00:50:03,470 INFO    SenderThread:2482973 [sender.py:send_artifact():1456] sent artifact job-git_github.com_AlexWanghaoming_overcooked_rl.git_algorithms_mtp_scriptedPolicy.py - {'id': 'QXJ0aWZhY3Q6NjQxNjU5NzE3', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjExNDUxNzU4NQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjQxNjU5NzE3', 'versionIndex': 6}}}
2023-11-18 00:50:03,470 DEBUG   SenderThread:2482973 [sender.py:send_request():407] send_request: defer
2023-11-18 00:50:03,470 INFO    SenderThread:2482973 [sender.py:send_request_defer():609] handle sender defer: 9
2023-11-18 00:50:03,470 INFO    SenderThread:2482973 [dir_watcher.py:finish():358] shutting down directory watcher
2023-11-18 00:50:03,767 INFO    SenderThread:2482973 [dir_watcher.py:finish():388] scan: /alpha/overcooked_rl/algorithms/wandb/run-20231118_004955-vag2gy6l/files
2023-11-18 00:50:03,767 INFO    SenderThread:2482973 [dir_watcher.py:finish():402] scan save: /alpha/overcooked_rl/algorithms/wandb/run-20231118_004955-vag2gy6l/files/wandb-summary.json wandb-summary.json
2023-11-18 00:50:03,767 INFO    SenderThread:2482973 [dir_watcher.py:finish():402] scan save: /alpha/overcooked_rl/algorithms/wandb/run-20231118_004955-vag2gy6l/files/conda-environment.yaml conda-environment.yaml
2023-11-18 00:50:03,768 INFO    SenderThread:2482973 [dir_watcher.py:finish():402] scan save: /alpha/overcooked_rl/algorithms/wandb/run-20231118_004955-vag2gy6l/files/config.yaml config.yaml
2023-11-18 00:50:03,769 INFO    SenderThread:2482973 [dir_watcher.py:finish():402] scan save: /alpha/overcooked_rl/algorithms/wandb/run-20231118_004955-vag2gy6l/files/requirements.txt requirements.txt
2023-11-18 00:50:03,771 INFO    SenderThread:2482973 [dir_watcher.py:finish():402] scan save: /alpha/overcooked_rl/algorithms/wandb/run-20231118_004955-vag2gy6l/files/output.log output.log
2023-11-18 00:50:03,775 INFO    SenderThread:2482973 [dir_watcher.py:finish():402] scan save: /alpha/overcooked_rl/algorithms/wandb/run-20231118_004955-vag2gy6l/files/wandb-metadata.json wandb-metadata.json
2023-11-18 00:50:03,775 INFO    SenderThread:2482973 [sender.py:transition_state():613] send defer: 10
2023-11-18 00:50:03,775 DEBUG   HandlerThread:2482973 [handler.py:handle_request():146] handle_request: defer
2023-11-18 00:50:03,775 INFO    HandlerThread:2482973 [handler.py:handle_request_defer():172] handle defer: 10
2023-11-18 00:50:03,777 DEBUG   SenderThread:2482973 [sender.py:send_request():407] send_request: defer
2023-11-18 00:50:03,777 INFO    SenderThread:2482973 [sender.py:send_request_defer():609] handle sender defer: 10
2023-11-18 00:50:03,777 INFO    SenderThread:2482973 [file_pusher.py:finish():175] shutting down file pusher
2023-11-18 00:50:04,343 INFO    wandb-upload_1:2482973 [upload_job.py:push():131] Uploaded file /alpha/overcooked_rl/algorithms/wandb/run-20231118_004955-vag2gy6l/files/wandb-summary.json
2023-11-18 00:50:04,511 INFO    wandb-upload_2:2482973 [upload_job.py:push():131] Uploaded file /alpha/overcooked_rl/algorithms/wandb/run-20231118_004955-vag2gy6l/files/conda-environment.yaml
2023-11-18 00:50:04,790 INFO    wandb-upload_4:2482973 [upload_job.py:push():131] Uploaded file /alpha/overcooked_rl/algorithms/wandb/run-20231118_004955-vag2gy6l/files/requirements.txt
2023-11-18 00:50:04,792 INFO    wandb-upload_5:2482973 [upload_job.py:push():131] Uploaded file /alpha/overcooked_rl/algorithms/wandb/run-20231118_004955-vag2gy6l/files/output.log
2023-11-18 00:50:04,793 INFO    wandb-upload_3:2482973 [upload_job.py:push():131] Uploaded file /alpha/overcooked_rl/algorithms/wandb/run-20231118_004955-vag2gy6l/files/config.yaml
2023-11-18 00:50:04,994 INFO    Thread-11 :2482973 [sender.py:transition_state():613] send defer: 11
2023-11-18 00:50:04,994 DEBUG   HandlerThread:2482973 [handler.py:handle_request():146] handle_request: defer
2023-11-18 00:50:04,994 INFO    HandlerThread:2482973 [handler.py:handle_request_defer():172] handle defer: 11
2023-11-18 00:50:04,994 DEBUG   SenderThread:2482973 [sender.py:send_request():407] send_request: defer
2023-11-18 00:50:04,994 INFO    SenderThread:2482973 [sender.py:send_request_defer():609] handle sender defer: 11
2023-11-18 00:50:04,994 INFO    SenderThread:2482973 [file_pusher.py:join():181] waiting for file pusher
2023-11-18 00:50:04,994 INFO    SenderThread:2482973 [sender.py:transition_state():613] send defer: 12
2023-11-18 00:50:04,994 DEBUG   HandlerThread:2482973 [handler.py:handle_request():146] handle_request: defer
2023-11-18 00:50:04,994 INFO    HandlerThread:2482973 [handler.py:handle_request_defer():172] handle defer: 12
2023-11-18 00:50:04,994 DEBUG   SenderThread:2482973 [sender.py:send_request():407] send_request: defer
2023-11-18 00:50:04,994 INFO    SenderThread:2482973 [sender.py:send_request_defer():609] handle sender defer: 12
2023-11-18 00:50:04,995 INFO    SenderThread:2482973 [file_stream.py:finish():595] file stream finish called
2023-11-18 00:50:05,485 INFO    SenderThread:2482973 [file_stream.py:finish():599] file stream finish is done
2023-11-18 00:50:05,485 INFO    SenderThread:2482973 [sender.py:transition_state():613] send defer: 13
2023-11-18 00:50:05,485 DEBUG   HandlerThread:2482973 [handler.py:handle_request():146] handle_request: defer
2023-11-18 00:50:05,485 INFO    HandlerThread:2482973 [handler.py:handle_request_defer():172] handle defer: 13
2023-11-18 00:50:05,485 DEBUG   SenderThread:2482973 [sender.py:send_request():407] send_request: defer
2023-11-18 00:50:05,485 INFO    SenderThread:2482973 [sender.py:send_request_defer():609] handle sender defer: 13
2023-11-18 00:50:05,485 INFO    SenderThread:2482973 [sender.py:transition_state():613] send defer: 14
2023-11-18 00:50:05,485 DEBUG   HandlerThread:2482973 [handler.py:handle_request():146] handle_request: defer
2023-11-18 00:50:05,485 INFO    HandlerThread:2482973 [handler.py:handle_request_defer():172] handle defer: 14
2023-11-18 00:50:05,486 DEBUG   SenderThread:2482973 [sender.py:send():380] send: final
2023-11-18 00:50:05,486 DEBUG   SenderThread:2482973 [sender.py:send():380] send: footer
2023-11-18 00:50:05,486 DEBUG   SenderThread:2482973 [sender.py:send_request():407] send_request: defer
2023-11-18 00:50:05,486 INFO    SenderThread:2482973 [sender.py:send_request_defer():609] handle sender defer: 14
2023-11-18 00:50:05,486 DEBUG   HandlerThread:2482973 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-18 00:50:05,486 DEBUG   SenderThread:2482973 [sender.py:send_request():407] send_request: poll_exit
2023-11-18 00:50:05,486 DEBUG   HandlerThread:2482973 [handler.py:handle_request():146] handle_request: server_info
2023-11-18 00:50:05,487 DEBUG   SenderThread:2482973 [sender.py:send_request():407] send_request: server_info
2023-11-18 00:50:05,488 DEBUG   HandlerThread:2482973 [handler.py:handle_request():146] handle_request: get_summary
2023-11-18 00:50:05,488 DEBUG   HandlerThread:2482973 [handler.py:handle_request():146] handle_request: sampled_history
2023-11-18 00:50:05,488 DEBUG   HandlerThread:2482973 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-18 00:50:05,489 DEBUG   HandlerThread:2482973 [handler.py:handle_request():146] handle_request: job_info
2023-11-18 00:50:05,895 DEBUG   SenderThread:2482973 [sender.py:send_request():407] send_request: job_info
2023-11-18 00:50:05,895 INFO    MainThread:2482973 [wandb_run.py:_footer_history_summary_info():3599] rendering history
2023-11-18 00:50:05,895 INFO    MainThread:2482973 [wandb_run.py:_footer_history_summary_info():3631] rendering summary
2023-11-18 00:50:05,896 INFO    MainThread:2482973 [wandb_run.py:_footer_sync_info():3558] logging synced files
2023-11-18 00:50:05,896 DEBUG   HandlerThread:2482973 [handler.py:handle_request():146] handle_request: shutdown
2023-11-18 00:50:05,896 INFO    HandlerThread:2482973 [handler.py:finish():866] shutting down handler
2023-11-18 00:50:06,489 INFO    WriterThread:2482973 [datastore.py:close():294] close: /alpha/overcooked_rl/algorithms/wandb/run-20231118_004955-vag2gy6l/run-vag2gy6l.wandb
2023-11-18 00:50:06,895 INFO    SenderThread:2482973 [sender.py:finish():1534] shutting down sender
2023-11-18 00:50:06,896 INFO    SenderThread:2482973 [file_pusher.py:finish():175] shutting down file pusher
2023-11-18 00:50:06,896 INFO    SenderThread:2482973 [file_pusher.py:join():181] waiting for file pusher
