2023-11-15 18:05:22,842 INFO    StreamThr :864388 [internal.py:wandb_internal():89] W&B internal server running at pid: 864388, started at: 2023-11-15 18:05:22.841321
2023-11-15 18:05:28,759 DEBUG   HandlerThread:864388 [system_info.py:_save_conda():87] Saving conda packages done
2023-11-15 18:05:28,765 INFO    HandlerThread:864388 [system_monitor.py:probe():229] Finished publishing system info
2023-11-15 18:05:28,768 DEBUG   SenderThread:864388 [sender.py:send():380] send: files
2023-11-15 18:05:28,769 INFO    SenderThread:864388 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-11-15 18:05:28,769 DEBUG   HandlerThread:864388 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:05:28,777 DEBUG   HandlerThread:864388 [handler.py:handle_request():146] handle_request: stop_status
2023-11-15 18:05:28,777 DEBUG   HandlerThread:864388 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-15 18:05:28,778 DEBUG   SenderThread:864388 [sender.py:send_request():407] send_request: stop_status
2023-11-15 18:05:28,890 INFO    Thread-16 :864388 [dir_watcher.py:_on_file_modified():288] file/dir modified: /alpha/overcooked_rl/algorithms/wandb/run-20231115_180522-wk1srkdw/files/conda-environment.yaml
2023-11-15 18:05:28,890 INFO    Thread-16 :864388 [dir_watcher.py:_on_file_created():271] file/dir created: /alpha/overcooked_rl/algorithms/wandb/run-20231115_180522-wk1srkdw/files/wandb-metadata.json
2023-11-15 18:05:30,109 DEBUG   SenderThread:864388 [sender.py:send():380] send: telemetry
2023-11-15 18:05:30,891 INFO    Thread-16 :864388 [dir_watcher.py:_on_file_created():271] file/dir created: /alpha/overcooked_rl/algorithms/wandb/run-20231115_180522-wk1srkdw/files/output.log
2023-11-15 18:05:31,241 INFO    wandb-upload_0:864388 [upload_job.py:push():131] Uploaded file /tmp/tmp9lg1rk7pwandb/e8nzgzfs-wandb-metadata.json
2023-11-15 18:05:32,891 INFO    Thread-16 :864388 [dir_watcher.py:_on_file_modified():288] file/dir modified: /alpha/overcooked_rl/algorithms/wandb/run-20231115_180522-wk1srkdw/files/output.log
2023-11-15 18:05:34,115 DEBUG   HandlerThread:864388 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:05:39,116 DEBUG   HandlerThread:864388 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:05:43,775 DEBUG   HandlerThread:864388 [handler.py:handle_request():146] handle_request: stop_status
2023-11-15 18:05:43,776 DEBUG   HandlerThread:864388 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-15 18:05:43,776 DEBUG   SenderThread:864388 [sender.py:send_request():407] send_request: stop_status
2023-11-15 18:05:44,735 DEBUG   HandlerThread:864388 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:05:49,736 DEBUG   HandlerThread:864388 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:05:54,747 DEBUG   HandlerThread:864388 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:05:56,900 INFO    Thread-16 :864388 [dir_watcher.py:_on_file_modified():288] file/dir modified: /alpha/overcooked_rl/algorithms/wandb/run-20231115_180522-wk1srkdw/files/config.yaml
2023-11-15 18:05:58,776 DEBUG   HandlerThread:864388 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-15 18:05:58,777 DEBUG   HandlerThread:864388 [handler.py:handle_request():146] handle_request: stop_status
2023-11-15 18:05:58,778 DEBUG   SenderThread:864388 [sender.py:send_request():407] send_request: stop_status
2023-11-15 18:06:01,869 DEBUG   HandlerThread:864388 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:06:06,870 DEBUG   HandlerThread:864388 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:06:11,870 DEBUG   HandlerThread:864388 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:06:13,775 DEBUG   HandlerThread:864388 [handler.py:handle_request():146] handle_request: stop_status
2023-11-15 18:06:13,776 DEBUG   SenderThread:864388 [sender.py:send_request():407] send_request: stop_status
2023-11-15 18:06:13,815 DEBUG   HandlerThread:864388 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-15 18:06:17,661 DEBUG   HandlerThread:864388 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:06:22,662 DEBUG   HandlerThread:864388 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:06:26,829 DEBUG   SystemMonitor:864388 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-11-15 18:06:26,831 DEBUG   SenderThread:864388 [sender.py:send():380] send: stats
2023-11-15 18:06:27,831 DEBUG   HandlerThread:864388 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:06:28,776 DEBUG   HandlerThread:864388 [handler.py:handle_request():146] handle_request: stop_status
2023-11-15 18:06:28,776 DEBUG   SenderThread:864388 [sender.py:send_request():407] send_request: stop_status
2023-11-15 18:06:28,820 DEBUG   HandlerThread:864388 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-15 18:06:33,547 DEBUG   HandlerThread:864388 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:06:38,547 DEBUG   HandlerThread:864388 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:06:43,548 DEBUG   HandlerThread:864388 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:06:43,775 DEBUG   HandlerThread:864388 [handler.py:handle_request():146] handle_request: stop_status
2023-11-15 18:06:43,776 DEBUG   SenderThread:864388 [sender.py:send_request():407] send_request: stop_status
2023-11-15 18:06:43,815 DEBUG   HandlerThread:864388 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-15 18:06:48,881 DEBUG   HandlerThread:864388 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:06:53,882 DEBUG   HandlerThread:864388 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:06:56,831 DEBUG   SenderThread:864388 [sender.py:send():380] send: stats
2023-11-15 18:06:58,775 DEBUG   HandlerThread:864388 [handler.py:handle_request():146] handle_request: stop_status
2023-11-15 18:06:58,776 DEBUG   SenderThread:864388 [sender.py:send_request():407] send_request: stop_status
2023-11-15 18:06:58,819 DEBUG   HandlerThread:864388 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-15 18:06:59,926 DEBUG   HandlerThread:864388 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:07:04,927 DEBUG   HandlerThread:864388 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:07:09,928 DEBUG   HandlerThread:864388 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:07:13,776 DEBUG   HandlerThread:864388 [handler.py:handle_request():146] handle_request: stop_status
2023-11-15 18:07:13,777 DEBUG   SenderThread:864388 [sender.py:send_request():407] send_request: stop_status
2023-11-15 18:07:13,824 DEBUG   HandlerThread:864388 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-15 18:07:15,698 DEBUG   HandlerThread:864388 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:07:20,699 DEBUG   HandlerThread:864388 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:07:25,700 DEBUG   HandlerThread:864388 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:07:26,832 DEBUG   SenderThread:864388 [sender.py:send():380] send: stats
2023-11-15 18:07:28,776 DEBUG   HandlerThread:864388 [handler.py:handle_request():146] handle_request: stop_status
2023-11-15 18:07:28,777 DEBUG   SenderThread:864388 [sender.py:send_request():407] send_request: stop_status
2023-11-15 18:07:28,820 DEBUG   HandlerThread:864388 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-15 18:07:31,602 DEBUG   HandlerThread:864388 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:07:36,603 DEBUG   HandlerThread:864388 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:07:41,604 DEBUG   HandlerThread:864388 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:07:43,776 DEBUG   HandlerThread:864388 [handler.py:handle_request():146] handle_request: stop_status
2023-11-15 18:07:43,776 DEBUG   SenderThread:864388 [sender.py:send_request():407] send_request: stop_status
2023-11-15 18:07:43,820 DEBUG   HandlerThread:864388 [handler.py:handle_request():146] handle_request: internal_messages
