2023-11-15 18:02:51,614 INFO    StreamThr :862911 [internal.py:wandb_internal():89] W&B internal server running at pid: 862911, started at: 2023-11-15 18:02:51.613756
2023-11-15 18:03:26,767 DEBUG   HandlerThread:862911 [handler.py:handle_request():146] handle_request: keepalive
2023-11-15 18:03:26,768 DEBUG   HandlerThread:862911 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:03:26,768 DEBUG   HandlerThread:862911 [handler.py:handle_request():146] handle_request: keepalive
2023-11-15 18:03:26,768 DEBUG   HandlerThread:862911 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:03:26,768 DEBUG   HandlerThread:862911 [handler.py:handle_request():146] handle_request: keepalive
2023-11-15 18:03:26,768 DEBUG   HandlerThread:862911 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:03:26,768 DEBUG   HandlerThread:862911 [handler.py:handle_request():146] handle_request: keepalive
2023-11-15 18:03:26,768 DEBUG   HandlerThread:862911 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:03:26,769 DEBUG   HandlerThread:862911 [handler.py:handle_request():146] handle_request: keepalive
2023-11-15 18:03:26,769 DEBUG   SenderThread:862911 [sender.py:send():380] send: files
2023-11-15 18:03:26,769 INFO    SenderThread:862911 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-11-15 18:03:26,776 DEBUG   HandlerThread:862911 [handler.py:handle_request():146] handle_request: stop_status
2023-11-15 18:03:26,776 DEBUG   HandlerThread:862911 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-15 18:03:26,777 DEBUG   SenderThread:862911 [sender.py:send_request():407] send_request: stop_status
2023-11-15 18:03:26,845 INFO    Thread-16 :862911 [dir_watcher.py:_on_file_modified():288] file/dir modified: /alpha/overcooked_rl/algorithms/wandb/run-20231115_180251-ddq72h9h/files/conda-environment.yaml
2023-11-15 18:03:26,845 INFO    Thread-16 :862911 [dir_watcher.py:_on_file_created():271] file/dir created: /alpha/overcooked_rl/algorithms/wandb/run-20231115_180251-ddq72h9h/files/wandb-metadata.json
2023-11-15 18:03:27,668 DEBUG   SenderThread:862911 [sender.py:send():380] send: telemetry
2023-11-15 18:03:27,668 DEBUG   HandlerThread:862911 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:03:28,457 INFO    wandb-upload_0:862911 [upload_job.py:push():131] Uploaded file /tmp/tmpdnmf_u6vwandb/yyqcexur-wandb-metadata.json
2023-11-15 18:03:32,669 DEBUG   HandlerThread:862911 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:03:34,427 DEBUG   HandlerThread:862911 [handler.py:handle_request():146] handle_request: keepalive
2023-11-15 18:03:34,848 INFO    Thread-16 :862911 [dir_watcher.py:_on_file_created():271] file/dir created: /alpha/overcooked_rl/algorithms/wandb/run-20231115_180251-ddq72h9h/files/output.log
2023-11-15 18:03:36,849 INFO    Thread-16 :862911 [dir_watcher.py:_on_file_modified():288] file/dir modified: /alpha/overcooked_rl/algorithms/wandb/run-20231115_180251-ddq72h9h/files/output.log
2023-11-15 18:03:38,639 DEBUG   HandlerThread:862911 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:03:41,774 DEBUG   HandlerThread:862911 [handler.py:handle_request():146] handle_request: stop_status
2023-11-15 18:03:41,774 DEBUG   SenderThread:862911 [sender.py:send_request():407] send_request: stop_status
2023-11-15 18:03:41,774 DEBUG   HandlerThread:862911 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-15 18:03:43,975 DEBUG   HandlerThread:862911 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:03:48,976 DEBUG   HandlerThread:862911 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:03:53,981 DEBUG   HandlerThread:862911 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:03:56,815 DEBUG   HandlerThread:862911 [handler.py:handle_request():146] handle_request: stop_status
2023-11-15 18:03:56,815 DEBUG   HandlerThread:862911 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-15 18:03:56,815 DEBUG   SenderThread:862911 [sender.py:send_request():407] send_request: stop_status
2023-11-15 18:03:56,856 INFO    Thread-16 :862911 [dir_watcher.py:_on_file_modified():288] file/dir modified: /alpha/overcooked_rl/algorithms/wandb/run-20231115_180251-ddq72h9h/files/config.yaml
2023-11-15 18:03:57,013 DEBUG   SystemMonitor:862911 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-11-15 18:03:57,962 DEBUG   SenderThread:862911 [sender.py:send():380] send: stats
2023-11-15 18:04:01,964 DEBUG   HandlerThread:862911 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:04:06,964 DEBUG   HandlerThread:862911 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:04:11,774 DEBUG   HandlerThread:862911 [handler.py:handle_request():146] handle_request: stop_status
2023-11-15 18:04:11,775 DEBUG   SenderThread:862911 [sender.py:send_request():407] send_request: stop_status
2023-11-15 18:04:11,819 DEBUG   HandlerThread:862911 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-15 18:04:12,641 DEBUG   HandlerThread:862911 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:04:17,643 DEBUG   HandlerThread:862911 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:04:22,644 DEBUG   HandlerThread:862911 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:04:26,774 DEBUG   HandlerThread:862911 [handler.py:handle_request():146] handle_request: stop_status
2023-11-15 18:04:26,775 DEBUG   SenderThread:862911 [sender.py:send_request():407] send_request: stop_status
2023-11-15 18:04:26,820 DEBUG   HandlerThread:862911 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-15 18:04:27,789 DEBUG   SenderThread:862911 [sender.py:send():380] send: stats
2023-11-15 18:04:27,790 DEBUG   HandlerThread:862911 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:04:32,791 DEBUG   HandlerThread:862911 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:04:37,792 DEBUG   HandlerThread:862911 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:04:41,774 DEBUG   HandlerThread:862911 [handler.py:handle_request():146] handle_request: stop_status
2023-11-15 18:04:41,775 DEBUG   SenderThread:862911 [sender.py:send_request():407] send_request: stop_status
2023-11-15 18:04:41,816 DEBUG   HandlerThread:862911 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-15 18:04:42,871 DEBUG   HandlerThread:862911 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:04:47,871 DEBUG   HandlerThread:862911 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:04:52,872 DEBUG   HandlerThread:862911 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:04:56,775 DEBUG   HandlerThread:862911 [handler.py:handle_request():146] handle_request: stop_status
2023-11-15 18:04:56,775 DEBUG   SenderThread:862911 [sender.py:send_request():407] send_request: stop_status
2023-11-15 18:04:56,820 DEBUG   HandlerThread:862911 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-15 18:04:58,172 DEBUG   SenderThread:862911 [sender.py:send():380] send: stats
2023-11-15 18:04:58,172 DEBUG   HandlerThread:862911 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:05:03,173 DEBUG   HandlerThread:862911 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:05:08,174 DEBUG   HandlerThread:862911 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:05:11,775 DEBUG   HandlerThread:862911 [handler.py:handle_request():146] handle_request: stop_status
2023-11-15 18:05:11,775 DEBUG   SenderThread:862911 [sender.py:send_request():407] send_request: stop_status
2023-11-15 18:05:11,815 DEBUG   HandlerThread:862911 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-15 18:05:13,551 DEBUG   HandlerThread:862911 [handler.py:handle_request():146] handle_request: status_report
